board_rank,owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets,k,xwoba_window,rank_full_window,window_full,season_fp_g,n_g
206,FA,Tyler Nevin,FA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.3,,stash,,talent_prior·flat↓,,,,23.0,14.0,"{'UTIL', '1B/3B'}",tyler nevin,,,,,
207,FA,Paul DeJong,NYY,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.25,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', '1B/3B'}",paul dejong,,,,,
208,FA,Jose Fernandez,Ari,1.1,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', 'DH', '1B', '1B/3B', '3B']",1.74,146.0,hold,7.0,id·vol,1.8,,,22.0,13.0,"{'2B/SS', 'UTIL', '1B/3B'}",jose fernandez,0.2839920260416666,,False,1.456140350877193,57.0
209,FA,Brett Wisely,Atl,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.25,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'2B/SS', 'UTIL'}",brett wisely,,,,,
210,FA,Drew Waters,KC,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.24,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', 'OF'}",drew waters,,,,,
211,FA,Brandon Crawford,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.22,,stash,,talent_prior·flat↓,,,,22.0,12.0,"{'2B/SS', 'UTIL'}",brandon crawford,,,,,
212,FA,Dominic Fletcher,Pit,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.23,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', 'OF'}",dominic fletcher,,,,,
213,FA,Ezequiel Tovar,Col,2.9,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.26,454.0,drop,11.0,id·vol,2.56,,,22.0,13.0,"{'2B/SS', 'UTIL'}",ezequiel tovar,0.24749604,404.0,True,1.1282051282051282,117.0
214,FA,Denzer Guzman,LAA,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.41,377.0,drop,6.0,id·vol,2.26,,,22.0,13.0,"{'2B/SS', 'UTIL', '1B/3B'}",denzer guzman,0.2598082855555555,388.0,True,1.3584905660377358,53.0
215,FA,Mitch Haniger,FA,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.25,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', 'OF'}",mitch haniger,,,,,
216,FA,Rodolfo Castro,Phi,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.23,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'2B/SS', 'UTIL'}",rodolfo castro,,,,,
217,FA,Tyler Freeman,Col,0.3,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'IF']",1.72,160.0,hold,10.0,id·vol,1.88,,,22.0,13.0,"{'2B/SS', 'UTIL', 'OF'}",tyler freeman,0.3086729644444444,193.0,True,1.6883116883116882,77.0
218,FA,Paul Goldschmidt,NYY,4.8,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH']",1.58,256.0,drop,11.0,id·vol,2.02,,,22.0,13.0,"{'UTIL', '1B/3B'}",paul goldschmidt,0.2583866844444444,391.0,True,1.8444444444444448,90.0
219,FA,Justyn-Henry Malloy,TB,0.0,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.24,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', 'OF'}",justyn henry malloy,,,,,
220,FA,Jacob Stallings,FA,0.0,"['C', 'UTIL', 'BE', 'IL']",1.24,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'C', 'UTIL'}",jacob stallings,,,,,
221,FA,Carson Kelly,ChC,11.0,"['C', 'UTIL', 'BE', 'IL']",1.42,367.0,drop,10.0,id·vol,2.27,,,22.0,13.0,"{'C', 'UTIL'}",carson kelly,0.3024200622222222,221.0,True,1.9565217391304348,92.0
222,FA,TJ Friedl,Cin,8.4,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.57,273.0,hold,8.0,id·vol,2.01,,,22.0,13.0,"{'UTIL', 'OF'}",tj friedl,0.2370514533333333,413.0,True,0.7605633802816901,71.0
223,FA,Josh Lowe,LAA,0.6,"['RF', 'OF', 'UTIL', 'BE', 'IL', 'LF', 'CF']",1.45,354.0,drop,8.0,id·vol,2.21,,,22.0,13.0,"{'UTIL', 'OF'}",josh lowe,0.3029382977777777,219.0,True,1.0,83.0
224,FA,Austin Wells,NYY,6.0,"['C', 'UTIL', 'BE', 'IL']",1.42,368.0,drop,9.0,id·vol,2.22,,,22.0,13.0,"{'C', 'UTIL'}",austin wells,0.2755942488888889,342.0,True,0.8617021276595744,94.0
225,FA,Jose Herrera,Tex,0.0,"['C', 'UTIL', 'BE', 'IL']",1.19,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'C', 'UTIL'}",jose herrera,,,,,
226,FA,Luis Campusano,SD,0.9,"['DH', 'UTIL', 'BE', 'IL', 'C']",1.7,172.0,hold,6.0,id·vol,1.75,,,21.0,12.0,"{'C', 'UTIL'}",luis campusano,0.3288848216216216,,False,2.020408163265306,49.0
227,FA,Victor Caratini,Min,1.7,"['C', 'DH', 'UTIL', 'BE', 'IL', '1B', '1B/3B', 'IF']",1.48,327.0,drop,11.0,id·vol,2.05,,,21.0,12.0,"{'C', 'UTIL', '1B/3B'}",victor caratini,0.3193474044444444,139.0,True,1.4565217391304348,92.0
228,FA,Joe Mack,Mia,1.7,"['C', 'DH', 'UTIL', 'BE', 'IL']",1.59,251.0,drop,9.0,id·vol,1.94,,,21.0,13.0,"{'C', 'UTIL'}",joe mack,0.3149596622222222,160.0,True,1.5974025974025974,77.0
229,FA,Michael Siani,Bal,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.19,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', 'OF'}",michael siani,,,,0.0,1.0
230,FA,Samuel Basallo,Bal,25.6,"['C', 'UTIL', 'BE', 'IL', 'DH']",1.56,278.0,drop,11.0,id·vol,1.95,,,21.0,12.0,"{'C', 'UTIL'}",samuel basallo,0.3399178666666667,71.0,True,1.7252747252747254,91.0
231,FA,Garrett Hampson,Cin,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.18,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', 'OF'}",garrett hampson,,,,,
232,FA,Aledmys Diaz,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.2,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'2B/SS', 'UTIL'}",aledmys diaz,,,,,
233,FA,Jacob Gonzalez,Pit,0.7,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '1B', '1B/3B']",1.64,216.0,hold,6.0,id·vol,1.83,,,21.0,12.0,"{'2B/SS', 'UTIL', '1B/3B'}",jacob gonzalez,0.3104861412429378,,False,1.4918032786885247,61.0
234,FA,Joey Wendle,Atl,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.21,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'2B/SS', 'UTIL'}",joey wendle,,,,,
235,FA,Eduardo Valencia,Det,5.8,"['C', '1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.78,125.0,hold,2.0,id·vol,1.66,,,21.0,12.0,"{'C', 'UTIL', '1B/3B'}",eduardo valencia,0.3402413174603174,,False,2.636363636363636,22.0
236,FA,Wade Meckler,LAA,0.6,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.52,299.0,drop,7.0,id·vol,2.33,SEVEN_DAY_DL,2026-08-28,21.0,12.0,"{'UTIL', 'OF'}",wade meckler,0.3040842044444444,214.0,True,1.582089552238806,67.0
237,FA,Sal Frelick,Mil,23.5,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.83,110.0,hold,12.0,id·vol,1.71,TEN_DAY_DL,2026-08-25,21.0,12.0,"{'UTIL', 'OF'}",sal frelick,0.2944157822222222,261.0,True,1.818181818181818,88.0
238,FA,Oscar Colas,FA,0.0,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.2,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', 'OF'}",oscar colas,,,,,
239,FA,Taylor Walls,TB,0.5,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.19,483.0,drop,9.0,id·vol,2.57,,,21.0,12.0,"{'2B/SS', 'UTIL'}",taylor walls,0.2496913066666666,400.0,True,1.386138613861386,101.0
240,FA,Cooper Pratt,Mil,2.5,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.52,304.0,drop,5.0,id·vol,2.0,,,21.0,12.0,"{'2B/SS', 'UTIL'}",cooper pratt,0.3110604730538922,,False,1.8043478260869563,46.0
241,FA,Charles McAdoo,Tor,0.2,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.49,322.0,drop,2.0,id·vol,2.01,,,21.0,12.0,"{'UTIL', '1B/3B'}",charles mcadoo,0.2671932615384615,,False,1.25,20.0
242,FA,Ke'Bryan Hayes,Cin,0.4,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.5,313.0,drop,6.0,id·vol,2.05,,,21.0,13.0,"{'UTIL', '1B/3B'}",kebryan hayes,0.2878872330864198,293.0,True,0.7777777777777778,63.0
243,FA,Ryan Noda,Bal,0.0,"['1B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.18,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', '1B/3B', 'OF'}",ryan noda,,,,,
244,FA,Michael A. Taylor,FA,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.21,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', 'OF'}",michael a taylor,,,,,
245,FA,Brett Baty,NYM,2.6,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'RF', 'OF', '1B']",1.29,441.0,drop,11.0,id·vol,2.28,,,20.0,12.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",brett baty,0.2987311066666666,243.0,True,1.1946902654867255,113.0
246,FA,Hao-Yu Lee,Det,1.9,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.57,270.0,hold,8.0,id·vol,1.84,,,20.0,12.0,"{'2B/SS', 'UTIL', '1B/3B'}",hao yu lee,0.3035557555555556,216.0,True,1.4625,80.0
247,FA,Kyle Karros,Col,2.8,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.56,279.0,hold,13.0,id·vol,2.39,SEVEN_DAY_DL,2026-08-30,20.0,12.0,"{'UTIL', '1B/3B'}",kyle karros,0.3512200399999999,49.0,True,2.018018018018018,111.0
248,FA,Owen Caissie,Mia,2.4,"['RF', 'OF', 'UTIL', 'BE', 'IL', 'DH']",1.38,396.0,drop,9.0,id·vol,2.08,,,20.0,12.0,"{'UTIL', 'OF'}",owen caissie,0.29690572,254.0,True,1.297872340425532,94.0
249,FA,Alexander Canario,FA,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.15,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'UTIL', 'OF'}",alexander canario,,,,,
250,FA,Nick Ahmed,FA,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.12,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'2B/SS', 'UTIL'}",nick ahmed,,,,,
251,FA,Ben Rortvedt,LAD,0.1,"['C', 'UTIL', 'BE', 'IL']",1.13,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'C', 'UTIL'}",ben rortvedt,,,,-0.1111111111111111,9.0
252,FA,Brenton Doyle,ChW,4.5,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.3,439.0,drop,4.0,id·vol,2.18,,,20.0,12.0,"{'UTIL', 'OF'}",brenton doyle,0.2202695081481481,416.0,True,0.8679245283018868,53.0
253,FA,Brandon Valenzuela,Tor,1.1,"['C', 'DH', 'UTIL', 'BE', 'IL']",1.55,284.0,drop,8.0,id·vol,1.81,,,20.0,12.0,"{'C', 'UTIL'}",brandon valenzuela,0.3168422755555555,150.0,True,1.2941176470588236,68.0
254,FA,Javier Baez,Det,2.8,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.33,426.0,drop,4.0,id·vol,2.15,,,20.0,12.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",javier baez,0.2581429974299376,392.0,True,1.6097560975609757,41.0
255,FA,Andres Chaparro,Wsh,0.5,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH']",1.68,192.0,hold,5.0,id·vol,1.67,,,20.0,11.0,"{'UTIL', '1B/3B'}",andres chaparro,0.3322958929457639,,False,1.9824561403508767,57.0
256,FA,Lourdes Gurriel Jr.,Ari,0.6,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'DH']",1.67,204.0,hold,7.0,id·vol,1.7,TEN_DAY_DL,2026-08-24,20.0,12.0,"{'UTIL', 'OF'}",lourdes gurriel,0.294089366607249,263.0,True,1.319148936170213,47.0
257,FA,Joey Gallo,FA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.17,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'UTIL', '1B/3B'}",joey gallo,,,,,
258,FA,Korey Lee,ChW,0.0,"['C', 'UTIL', 'BE', 'IL']",1.14,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'C', 'UTIL'}",korey lee,,,,,
259,FA,Austin Barnes,NYM,0.0,"['C', 'UTIL', 'BE', 'IL']",1.09,,stash,,talent_prior·flat↓,,,,19.0,12.0,"{'C', 'UTIL'}",austin barnes,,,,,
260,FA,Mickey Gasper,Bos,2.0,"['C', 'UTIL', 'BE', 'IL', 'DH']",1.67,197.0,hold,5.0,id·vol,1.68,,,19.0,11.0,"{'C', 'UTIL'}",mickey gasper,0.2882663454312784,292.0,True,1.825,40.0
261,FA,Austin Martin,Min,0.6,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.57,265.0,hold,11.0,id·vol,2.0,TEN_DAY_DL,2026-08-28,19.0,11.0,"{'UTIL', 'OF'}",austin martin,0.2870413599999999,294.0,True,1.6020408163265305,98.0
262,FA,Connor Norby,Col,0.8,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '1B', 'DH', '2B', '2B/SS']",1.31,436.0,drop,8.0,id·vol,2.14,,,19.0,11.0,"{'2B/SS', 'UTIL', '1B/3B'}",connor norby,0.2794946488888889,326.0,True,1.1333333333333333,75.0
263,FA,Kyle Manzardo,Cle,2.2,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.47,339.0,drop,11.0,id·vol,1.91,,,19.0,11.0,"{'UTIL', '1B/3B'}",kyle manzardo,0.2981019866666666,246.0,True,1.2254901960784317,102.0
264,FA,Rafael Flores Jr.,Pit,6.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'C']",1.6,245.0,drop,2.0,id·vol,1.74,,,19.0,11.0,"{'C', 'UTIL', '1B/3B'}",rafael flores,0.3695364862298195,,False,2.2,20.0
265,FA,Myles Straw,Tor,0.2,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.58,257.0,hold,9.0,id·vol,1.74,,,19.0,11.0,"{'UTIL', 'OF'}",myles straw,0.27737804,333.0,True,1.1666666666666667,102.0
266,FA,Nick Pratto,Tex,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.05,,stash,,talent_prior·flat↓,,,,19.0,11.0,"{'UTIL', '1B/3B'}",nick pratto,,,,,
267,FA,Jorge Soler,FA,4.0,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.42,375.0,hold,10.0,id·vol,1.91,,,19.0,11.0,"{'UTIL', 'OF'}",jorge soler,0.2764560311111111,339.0,True,1.4767441860465116,86.0
268,FA,Jordan Lawlar,Ari,3.2,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'OF', 'CF', 'LF']",1.42,373.0,drop,2.0,id·vol,1.85,,,18.0,11.0,"{'UTIL', '1B/3B', 'OF'}",jordan lawlar,0.2837191916073828,,False,1.9411764705882355,17.0
269,FA,Brett Sullivan,Col,0.7,"['C', 'UTIL', 'BE', 'IL', 'P', 'RP']",1.64,217.0,hold,7.0,id·vol,1.54,,,18.0,10.0,"{'C', 'UTIL'}",brett sullivan,0.2885143582474226,,False,1.721311475409836,61.0
270,FA,Sean Murphy,Atl,0.6,"['C', 'UTIL', 'BE', 'IL']",1.58,,stash,,talent_prior·vol,1.62,,,18.0,10.0,"{'C', 'UTIL'}",sean murphy,0.2760370891090701,340.0,True,-0.5833333333333334,12.0
271,FA,Riley Adams,Wsh,0.0,"['C', 'UTIL', 'BE', 'IL']",1.04,,stash,,talent_prior·flat↓,,,,18.0,11.0,"{'C', 'UTIL'}",riley adams,,,,,
272,FA,Jordan Beck,Col,0.5,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.22,472.0,drop,3.0,id·vol,2.18,,,18.0,11.0,"{'UTIL', 'OF'}",jordan beck,0.2528595184307069,396.0,True,0.8292682926829268,41.0
273,FA,Wander Franco,TB,0.2,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",2.11,,stash,,talent_prior·flat↓,,OUT,2026-09-07,18.0,11.0,"{'2B/SS', 'UTIL'}",wander franco,,,,,
274,FA,Taylor Trammell,Hou,0.2,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.38,393.0,drop,6.0,id·vol,1.91,,,18.0,11.0,"{'UTIL', 'OF'}",taylor trammell,0.2852855733333334,303.0,True,1.1014492753623188,69.0
275,FA,Max Kepler,Ari,0.1,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.48,331.0,drop,4.0,id·vol,1.75,,,18.0,11.0,"{'UTIL', 'OF'}",max kepler,0.3151607331016622,158.0,True,1.2941176470588236,34.0
276,FA,Jorbit Vivas,Wsh,0.1,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.39,387.0,drop,8.0,id·vol,1.89,,,18.0,11.0,"{'2B/SS', 'UTIL', '1B/3B'}",jorbit vivas,0.2893441111111111,284.0,True,1.2765957446808511,94.0
277,FA,Austin Hays,SD,0.4,"['LF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.44,357.0,drop,2.0,id·vol,1.81,,,18.0,11.0,"{'UTIL', 'OF'}",austin hays,0.2681228552576639,370.0,True,1.3,20.0
278,FA,Jeremiah Jackson,Bal,4.9,"['3B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL', '2B', '2B/SS']",1.7,174.0,hold,9.0,id·vol,1.56,,,18.0,11.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",jeremiah jackson,0.2898957066666667,281.0,True,1.379746835443038,79.0
279,FA,Ryan Vilade,TB,0.3,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', '1B', '1B/3B', 'IF', '2B', '2B/SS']",1.73,151.0,hold,8.0,id·vol,1.52,,,18.0,11.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",ryan vilade,0.3194612288888889,138.0,True,1.7777777777777777,72.0
280,FA,Willy Adames,SF,47.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.7,169.0,hold,18.0,id·vol,3.16,TEN_DAY_DL,2026-09-07,18.0,11.0,"{'2B/SS', 'UTIL'}",willy adames,0.2861724622222222,298.0,True,1.7768595041322317,121.0
281,FA,Jim Jarvis,Atl,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.48,325.0,drop,4.0,id·vol,1.69,,,17.0,10.0,"{'2B/SS', 'UTIL'}",jim jarvis,0.268044125,,False,1.0526315789473684,38.0
282,FA,Bryan Torres,StL,0.2,"['2B', '2B/SS', 'IF', 'LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.5,314.0,drop,4.0,id·vol,1.59,,,17.0,10.0,"{'2B/SS', 'UTIL', 'OF'}",bryan torres,0.2934323100775193,,False,1.2291666666666667,48.0
283,FA,Nick Yorke,Pit,0.1,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '3B']",1.45,355.0,drop,3.0,id·vol,1.64,,,17.0,10.0,"{'2B/SS', 'UTIL', '1B/3B'}",nick yorke,0.2851190557635016,,False,1.1,30.0
284,FA,Jose Tena,Wsh,0.1,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH', '2B', '2B/SS', 'OF', 'LF']",1.42,369.0,hold,8.0,id·vol,1.71,,,17.0,10.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",jose tena,0.3143946666666666,164.0,True,0.9489795918367347,98.0
285,FA,Edgar Quero,ChW,0.4,"['C', 'DH', 'UTIL', 'BE', 'IL']",1.42,371.0,drop,6.0,id·vol,1.72,,,17.0,10.0,"{'C', 'UTIL'}",edgar quero,0.2743996044444445,347.0,True,0.967741935483871,62.0
286,FA,Connor Wong,Bos,0.3,"['C', 'UTIL', 'BE', 'IL']",1.57,271.0,drop,6.0,id·vol,1.53,,,17.0,10.0,"{'C', 'UTIL'}",connor wong,0.30101764,229.0,True,1.4576271186440677,59.0
287,FA,Marcell Ozuna,FA,3.5,"['DH', 'UTIL', 'BE', 'IL']",1.37,398.0,hold,8.0,id·vol,1.76,,,17.0,10.0,{'UTIL'},marcell ozuna,0.3182781377777777,144.0,True,1.1884057971014492,69.0
288,FA,Donovan Walton,Oak,0.8,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.53,293.0,drop,6.0,id·vol,1.61,,,17.0,10.0,"{'2B/SS', 'UTIL', '1B/3B'}",donovan walton,0.3180974065934066,,False,1.981818181818182,55.0
289,FA,Patrick Bailey,Cle,0.9,"['C', 'UTIL', 'BE', 'IL']",1.19,482.0,drop,7.0,id·vol,2.04,,,17.0,10.0,"{'C', 'UTIL'}",patrick bailey,0.3018035022222222,223.0,True,1.0238095238095235,84.0
290,FA,Tyler Tolbert,KC,0.8,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'SS', '2B/SS', 'IF', 'P', 'RP', 'RF', '2B']",1.87,94.0,hold,5.0,id·vol,1.32,,,17.0,10.0,"{'2B/SS', 'UTIL', 'OF'}",tyler tolbert,0.3072527556149733,,False,1.7142857142857142,42.0
291,FA,Gary Sanchez,Mil,2.1,"['C', 'UTIL', 'BE', 'IL', 'DH']",1.56,280.0,drop,8.0,id·vol,1.6,,,17.0,10.0,"{'C', 'UTIL'}",gary sanchez,0.3494062577777778,54.0,True,2.0142857142857142,70.0
292,FA,Freddy Fermin,SD,0.4,"['C', 'UTIL', 'BE', 'IL']",1.28,446.0,drop,6.0,id·vol,1.95,,,17.0,10.0,"{'C', 'UTIL'}",freddy fermin,0.2658321688888889,375.0,True,1.0606060606060606,66.0
293,FA,Noelvi Marte,Cin,5.1,"['3B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.42,374.0,drop,6.0,id·vol,1.77,,,17.0,10.0,"{'UTIL', '1B/3B', 'OF'}",noelvi marte,0.2368493264646464,414.0,True,1.0,59.0
294,FA,Anthony Seigler,Bos,0.5,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS']",1.31,437.0,drop,4.0,id·vol,1.9,,,17.0,10.0,"{'2B/SS', 'UTIL', '1B/3B'}",anthony seigler,0.3104974343414091,179.0,True,1.837209302325581,43.0
295,FA,Christian Koss,SF,0.1,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.32,433.0,drop,3.0,id·vol,1.89,,,17.0,10.0,"{'2B/SS', 'UTIL', '1B/3B'}",christian koss,0.2789364118279714,331.0,True,0.4571428571428571,35.0
296,FA,Alan Roden,Min,0.1,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.68,186.0,hold,2.0,id·vol,1.43,,,17.0,10.0,"{'UTIL', 'OF'}",alan roden,0.2614827969976452,,False,1.2307692307692308,26.0
297,FA,Randal Grichuk,ChW,0.4,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL', 'LF']",1.9,85.0,hold,8.0,id·vol,1.22,,,16.0,9.0,"{'UTIL', 'OF'}",randal grichuk,0.3388315378037686,75.0,True,1.5517241379310345,87.0
298,FA,Edmundo Sosa,Phi,0.5,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'LF', 'OF', 'SS']",1.63,228.0,hold,7.0,id·vol,1.45,,,16.0,10.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",edmundo sosa,0.3337340177777778,92.0,True,1.492537313432836,67.0
299,FA,Leo Jimenez,Mia,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.42,370.0,drop,5.0,id·vol,1.62,,,16.0,9.0,"{'2B/SS', 'UTIL', '1B/3B'}",leo jimenez,0.3018226576797385,,False,1.0,58.0
300,FA,Tyrone Taylor,ChC,0.4,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.64,215.0,hold,7.0,id·vol,1.42,,,16.0,9.0,"{'UTIL', 'OF'}",tyrone taylor,0.3341274839886039,90.0,True,1.6338028169014085,71.0
301,FA,Tim Anderson,FA,0.0,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",0.91,,stash,,talent_prior·flat↓,,,,16.0,9.0,"{'2B/SS', 'UTIL'}",tim anderson,,,,,
302,FA,Esteury Ruiz,Mia,1.6,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.73,153.0,hold,7.0,id·vol,1.33,,,16.0,9.0,"{'UTIL', 'OF'}",esteury ruiz,0.2996707142857143,,False,1.4366197183098592,71.0
303,FA,Harry Ford,Wsh,0.4,"['C', 'UTIL', 'BE', 'IL']",1.45,352.0,drop,2.0,id·vol,1.59,,,16.0,9.0,"{'C', 'UTIL'}",harry ford,0.2596451830985916,,False,1.5789473684210529,19.0
304,FA,Victor Robles,Sea,0.3,"['RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.75,139.0,hold,6.0,id·vol,1.29,,,16.0,9.0,"{'UTIL', 'OF'}",victor robles,0.2697937399430199,365.0,True,1.4,45.0
305,FA,Michael Conforto,ChC,0.4,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'DH', 'RF']",1.49,319.0,hold,7.0,id·vol,1.56,,,16.0,9.0,"{'UTIL', 'OF'}",michael conforto,0.3138477022222222,165.0,True,1.2413793103448276,87.0
306,FA,Justin Foscue,Tex,0.1,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH']",1.67,199.0,hold,6.0,id·vol,1.4,,,16.0,10.0,"{'2B/SS', 'UTIL', '1B/3B'}",justin foscue,0.3126674375624376,,False,1.1805555555555556,72.0
